text,DIET_entity,CRF_entity,MITIE_entity,groundtruth
list ground transportation in baltimore,"[{'start': 30, 'end': 39, 'value': 'baltimore', 'entity': 'city_name'}]","[{'start': 30, 'end': 39, 'value': 'baltimore', 'entity': 'city_name'}]","[{'start': 30, 'end': 39, 'value': 'baltimore', 'entity': 'city_name'}]","[{'start': 30, 'end': 39, 'value': 'baltimore', 'entity': 'city_name'}]"
list flights from baltimore to san francisco on friday,"[{'start': 18, 'end': 27, 'value': 'baltimore', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 44, 'value': 'san francisco', 'entity': 'toloc.city_name'}, {'start': 48, 'end': 54, 'value': 'friday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 27, 'value': 'baltimore', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 44, 'value': 'san francisco', 'entity': 'toloc.city_name'}, {'start': 48, 'end': 54, 'value': 'friday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 27, 'value': 'baltimore', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 44, 'value': 'san francisco', 'entity': 'toloc.city_name'}, {'start': 48, 'end': 54, 'value': 'friday', 'entity': 'depart_date.day_name'}]","[{'start': 18, 'end': 27, 'value': 'baltimore', 'entity': 'fromloc.city_name'}, {'start': 31, 'end': 44, 'value': 'san francisco', 'entity': 'toloc.city_name'}, {'start': 48, 'end': 54, 'value': 'friday', 'entity': 'depart_date.day_name'}]"
give me the flights from los angeles to pittsburgh on tuesday,"[{'start': 25, 'end': 36, 'value': 'los angeles', 'entity': 'fromloc.city_name'}, {'start': 40, 'end': 50, 'value': 'pittsburgh', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 61, 'value': 'tuesday', 'entity': 'depart_date.day_name'}]","[{'start': 25, 'end': 36, 'value': 'los angeles', 'entity': 'fromloc.city_name'}, {'start': 40, 'end': 50, 'value': 'pittsburgh', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 61, 'value': 'tuesday', 'entity': 'depart_date.day_name'}]","[{'start': 25, 'end': 36, 'value': 'los angeles', 'entity': 'fromloc.city_name'}, {'start': 40, 'end': 50, 'value': 'pittsburgh', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 61, 'value': 'tuesday', 'entity': 'depart_date.day_name'}]","[{'start': 25, 'end': 36, 'value': 'los angeles', 'entity': 'fromloc.city_name'}, {'start': 40, 'end': 50, 'value': 'pittsburgh', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 61, 'value': 'tuesday', 'entity': 'depart_date.day_name'}]"
give me the flights from pittsburgh to los angeles thursday evening,"[{'start': 25, 'end': 35, 'value': 'pittsburgh', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 59, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 60, 'end': 67, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 35, 'value': 'pittsburgh', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 59, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 60, 'end': 67, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 35, 'value': 'pittsburgh', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 59, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 60, 'end': 67, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 35, 'value': 'pittsburgh', 'entity': 'fromloc.city_name'}, {'start': 39, 'end': 50, 'value': 'los angeles', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 59, 'value': 'thursday', 'entity': 'depart_date.day_name'}, {'start': 60, 'end': 67, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]"
give me the round trip flights from cleveland to miami next wednesday,"[{'start': 12, 'end': 22, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 36, 'end': 45, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 54, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 59, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 60, 'end': 69, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 12, 'end': 22, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 36, 'end': 45, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 54, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 59, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 60, 'end': 69, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 12, 'end': 22, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 36, 'end': 45, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 54, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 59, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 60, 'end': 69, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 12, 'end': 22, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 36, 'end': 45, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 49, 'end': 54, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 55, 'end': 59, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 60, 'end': 69, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]"
give me the fares for round trip flights from cleveland to miami next wednesday,"[{'start': 22, 'end': 32, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 46, 'end': 55, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 65, 'end': 69, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 70, 'end': 79, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 22, 'end': 32, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 46, 'end': 55, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 65, 'end': 69, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 70, 'end': 79, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 22, 'end': 32, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 46, 'end': 55, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 65, 'end': 69, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 70, 'end': 79, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 22, 'end': 32, 'value': 'round trip', 'entity': 'round_trip'}, {'start': 46, 'end': 55, 'value': 'cleveland', 'entity': 'fromloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'toloc.city_name'}, {'start': 65, 'end': 69, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 70, 'end': 79, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]"
give me the flights and fares for a trip to cleveland from miami on wednesday,"[{'start': 44, 'end': 53, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 68, 'end': 77, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 44, 'end': 53, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 68, 'end': 77, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 44, 'end': 53, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 68, 'end': 77, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]","[{'start': 44, 'end': 53, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 59, 'end': 64, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 68, 'end': 77, 'value': 'wednesday', 'entity': 'depart_date.day_name'}]"
give me the fares from miami to cleveland next sunday,"[{'start': 23, 'end': 28, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 41, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 46, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 47, 'end': 53, 'value': 'sunday', 'entity': 'depart_date.day_name'}]","[{'start': 23, 'end': 28, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 41, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 46, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 47, 'end': 53, 'value': 'sunday', 'entity': 'depart_date.day_name'}]","[{'start': 23, 'end': 28, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 41, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 46, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 47, 'end': 53, 'value': 'sunday', 'entity': 'depart_date.day_name'}]","[{'start': 23, 'end': 28, 'value': 'miami', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 41, 'value': 'cleveland', 'entity': 'toloc.city_name'}, {'start': 42, 'end': 46, 'value': 'next', 'entity': 'depart_date.date_relative'}, {'start': 47, 'end': 53, 'value': 'sunday', 'entity': 'depart_date.day_name'}]"
give me the flights from milwaukee to phoenix on saturday or sunday on american airlines,"[{'start': 25, 'end': 34, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 57, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 60, 'value': 'or', 'entity': 'or'}, {'start': 61, 'end': 67, 'value': 'sunday', 'entity': 'depart_date.day_name'}, {'start': 71, 'end': 88, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 34, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 57, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 60, 'value': 'or', 'entity': 'or'}, {'start': 61, 'end': 67, 'value': 'sunday', 'entity': 'depart_date.day_name'}, {'start': 71, 'end': 88, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 34, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 57, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 60, 'value': 'or', 'entity': 'or'}, {'start': 61, 'end': 67, 'value': 'sunday', 'entity': 'depart_date.day_name'}, {'start': 71, 'end': 88, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 34, 'value': 'milwaukee', 'entity': 'fromloc.city_name'}, {'start': 38, 'end': 45, 'value': 'phoenix', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 57, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 58, 'end': 60, 'value': 'or', 'entity': 'or'}, {'start': 61, 'end': 67, 'value': 'sunday', 'entity': 'depart_date.day_name'}, {'start': 71, 'end': 88, 'value': 'american airlines', 'entity': 'airline_name'}]"
give me the flights from phoenix to milwaukee on wednesday evening,"[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 59, 'end': 66, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 59, 'end': 66, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 59, 'end': 66, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 59, 'end': 66, 'value': 'evening', 'entity': 'depart_time.period_of_day'}]"
give me the flights from phoenix to milwaukee on wednesday on american airlines,"[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 62, 'end': 79, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 62, 'end': 79, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 62, 'end': 79, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 58, 'value': 'wednesday', 'entity': 'depart_date.day_name'}, {'start': 62, 'end': 79, 'value': 'american airlines', 'entity': 'airline_name'}]"
give me the flights from phoenix to milwaukee on american airlines,"[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 66, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 66, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 66, 'value': 'american airlines', 'entity': 'airline_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}, {'start': 49, 'end': 66, 'value': 'american airlines', 'entity': 'airline_name'}]"
give me the flights from phoenix to milwaukee,"[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}]","[{'start': 25, 'end': 32, 'value': 'phoenix', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 45, 'value': 'milwaukee', 'entity': 'toloc.city_name'}]"
give me the meal flights departing early saturday morning from chicago to seattle nonstop,"[{'start': 12, 'end': 16, 'value': 'meal', 'entity': 'meal'}, {'start': 35, 'end': 40, 'value': 'early', 'entity': 'depart_time.period_mod'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 50, 'end': 57, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 63, 'end': 70, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 81, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 82, 'end': 89, 'value': 'nonstop', 'entity': 'flight_stop'}]","[{'start': 12, 'end': 16, 'value': 'meal', 'entity': 'meal'}, {'start': 35, 'end': 40, 'value': 'early', 'entity': 'depart_time.period_mod'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 50, 'end': 57, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 63, 'end': 70, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 81, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 82, 'end': 89, 'value': 'nonstop', 'entity': 'flight_stop'}]","[{'start': 12, 'end': 16, 'value': 'meal', 'entity': 'meal'}, {'start': 35, 'end': 40, 'value': 'early', 'entity': 'depart_time.period_mod'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 50, 'end': 57, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 63, 'end': 70, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 81, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 82, 'end': 89, 'value': 'nonstop', 'entity': 'flight_stop'}]","[{'start': 12, 'end': 16, 'value': 'meal', 'entity': 'meal'}, {'start': 35, 'end': 40, 'value': 'early', 'entity': 'depart_time.period_mod'}, {'start': 41, 'end': 49, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 50, 'end': 57, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 63, 'end': 70, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 81, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 82, 'end': 89, 'value': 'nonstop', 'entity': 'flight_stop'}]"
give me the flights from chicago to seattle saturday morning that have meals,"[{'start': 25, 'end': 32, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 43, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 44, 'end': 52, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 53, 'end': 60, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 71, 'end': 76, 'value': 'meals', 'entity': 'meal'}]","[{'start': 25, 'end': 32, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 43, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 44, 'end': 52, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 53, 'end': 60, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 71, 'end': 76, 'value': 'meals', 'entity': 'meal'}]","[{'start': 25, 'end': 32, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 43, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 44, 'end': 52, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 53, 'end': 60, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 71, 'end': 76, 'value': 'meals', 'entity': 'meal'}]","[{'start': 25, 'end': 32, 'value': 'chicago', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 43, 'value': 'seattle', 'entity': 'toloc.city_name'}, {'start': 44, 'end': 52, 'value': 'saturday', 'entity': 'depart_date.day_name'}, {'start': 53, 'end': 60, 'value': 'morning', 'entity': 'depart_time.period_of_day'}, {'start': 71, 'end': 76, 'value': 'meals', 'entity': 'meal'}]"
